links,title,description,content,class
https://tuoitre.vn/ong-biden-mo-trang-cong-bo-ke-hoach-cho-nhiem-ky-moi-20201108221357834.htm,ông biden mở trang công bố kế hoạch cho nhiệm kỳ mới,"tto - tổng thống thắng cử joe biden và cấp phó kamala harris đã bắt tay vào các kế hoạch cho chính quyền mới, đưa ra các ưu tiên cho nhiệm kỳ tổng thống mỹ tiếp theo. nhóm đối phó với dịch covid-19 sẽ được công bố ngay ngày mai.",đài cnn 8 11 đội biden lập trang_web chuyển_giao quyền_lực buildbackbetter com ưu_tiên đại_dịch covid 19 khôi_phục kinh_tế bình_đẳng sắc_tộc biến_đổi khí_hậu ngoai tài_khoản chuyển_giao chính_thức transition46 thành_lập mạng xã_hội twitter trang buildbackbetter com chuyển_giao biden harris trách_nhiệm chuyển_giao quyền_lực chính_quyền chính_quyền biden harris diễn thành_công giúp chính_quyền giải_quyết thách_thức cấp_thiết kế_hoạch chống virus corona chủng trình_bày trang_web bao_gồm biện_pháp xét_nghiệm miễn_phí mỹ phân_phối hiệu_quả hợp_lý điều_trị vắc_xin đeo khẩu_trang toàn_quốc mỹ xứng_đáng phản_ứng chuyên_nghiệp mạnh_mẽ khẩn_cấp khủng_hoảng y_tế kinh_tế bùng_phát virus corona trang_web chính_quyền biden lắng_nghe khoa_học quyết_định dựa ý_kiến chuyên_gia thúc_đẩy minh_bạch niềm chính_quyền suốt tranh_cử biden chỉ_trích chính_quyền tổng_thống donald trump đại_dịch hãng reuters biden dự_kiến công_bố đội đặc_trách đối_phó dịch covid 19 12 thành_viên 9 11 trách_nhiệm vạch kế_hoạch kiềm_chế dịch_bệnh biden nhậm_chức 1 2021 chủ_trì cựu bác_sĩ phẫu_thuật vivek murthy cựu ủy_viên cục quản_lý thực_phẩm dược_phẩm david kessler tiến_sĩ marcella nunez smith đại_học yale,thế giới
https://tuoitre.vn/ngay-mai-9-11-ap-thap-nhiet-doi-co-the-manh-len-thanh-bao-20201108221855264.htm,"ngày mai 9-11, áp thấp nhiệt đới có thể mạnh lên thành bão","tto - trung tâm dự báo khí tượng thủy văn quốc gia vừa phát đi bản tin dự báo trong 24 giờ tới, áp thấp nhiệt đới có khả năng mạnh lên thành bão và đến 19h ngày 9-11, vị trí tâm bão cách bờ biển phú yên đến ninh thuận khoảng 330km về phía đông.",hồi 19 h 8 11 tâm áp_thấp nhiệt_đới đảo song tử tây 440 km đông đông bắc sức gió tâm áp_thấp nhiệt_đới 7 50 60 km h giật 9 bán_kính gió 6 giật 8 trở_lên 70 km tâm áp_thấp nhiệt_đới dự_báo 24 áp_thấp nhiệt_đới di_chuyển hướng tây đi 25 km khả_năng thành bão 19 h 9 11 tâm_bão bờ biển tỉnh phú yên ninh_thuận 330 km đông sức gió tâm_bão 8 9 60 90 km h giật 11 nguy_hiểm biển đông 24 gió 6 trở giật 8 trở_lên vĩ_tuyến 11 0 15 0 độ_vĩ bắc kinh_tuyến 111 0 119 5 độ_kinh đông toàn_bộ tàu_thuyền hoạt_động nguy_hiểm nguy_cơ tác_động gió_giật 24 36 bão di_chuyển hướng tây đi 15 km 7 h 10 11 tâm_bão vùng_biển tỉnh phú yên ninh_thuận sức gió tâm_bão 8 9 60 90 km h giật 11 36 48 bão di_chuyển hướng tây đi 15 km đi đất_liền tỉnh phú yên ninh_thuận suy_yếu thành áp_thấp nhiệt_đới áp_thấp 19 h 10 11 tâm áp_thấp khu_vực tây_nguyên sức gió trung_tâm áp_thấp 6 40 km h 8 11 không_khí lạnh tăng_cường nam áp_thấp nhiệt_đới hoạt_động vùng_biển đông khu_vực biển đông dự_báo đêm ngày_mai 9 11 áp_thấp nhiệt_đới di_chuyển hướng tây khả_năng thành bão khu_vực biển đông mưa_bão gió 7 tâm_bão đi 8 9 giật 11 biển động sóng biển 3 5 m vùng_biển quảng_trị ninh_thuận vịnh thái lan khu_vực bắc nam biển đông bao_gồm vùng_biển quần_đảo hoàng_sa vùng_biển quần_đảo trường_sa mưa_rào dông rải_rác mưa dông khả_năng xảy lốc xoay gió_giật ảnh_hưởng không_khí lạnh tăng_cường đêm ngày_mai 9 11 vịnh bắc_bộ vùng_biển quảng_trị quảng_ngãi gió đông bắc 5 6 giật 7 biển động sóng biển 1 5 3 0 m khu_vực bắc biển đông bao_gồm vùng_biển quần_đảo hoàng sa gió đông bắc 6 7 giật 9 biển động sóng biển 4 6 m vùng_biển bình_định ninh_thuận_bình_thuận cà_mau vùng_biển tây khu_vực nam biển đông bao_gồm vùng_biển tây quần_đảo trường_sa gió đông bắc 6 giật 7 8 biển động sóng biển 2 4 m cảnh_báo cấp_độ rủi_ro thiên_tai 1 khu_vực biển đông 3,khoa học
https://tuoitre.vn/harry-kane-ghi-ban-thu-150-tottenham-vuon-len-dau-bang-20201108210730686.htm,"harry kane ghi bàn thứ 150, tottenham vươn lên đầu bảng","tto - tối 8-11, ở vòng 8 giải ngoai hạng anh (premier league), tiền đạo harry kane đã ghi bàn thắng duy nhất giúp tottenham đá bại west brom 1-0 trên sân khách và vươn lên chiếm ngôi đầu bảng với 17 điểm.",bàn thắng tottenham phút 88 pha dàn_xếp tấn_công cánh matt doherty treo bóng đẹp_mắt harry kane phá bẫy việt_vị thoát pha lắc_đầu bóng góc hạ_thủ_môn sam johnstone tỉ_số tottenham bàn thắng 150 harry kane tottenham premier league 215 trận ngoai bàn thắng harry kane tottenham hai buôi tối thi_đấu vô_duyên son heung min giovani lo celso dứt_điểm hỏng_ăn tư_thế thuận_lợi tottenham bàn thắng pha dứt_điểm hưởng phạt_góc west brom bất_lực xuyên thủng mành lưới thủ_môn hugo lloris chú_ý đội chủ diễn phút 71 pha dàn_xếp đá phạt_góc cánh trái darnell furlong chạy cắt mặt hậu_vệ tottenham pha đánh đầu cực_mạnh thủ_môn hugo lloris xuất_sắc bay đầu ngón đẩy bóng cứu thua tottenham tottenham đá bại west brom 1 0 thắng trận tottenham tạm vươn chiếm đầu_bảng xếp_hạng 17 hai đội_xếp southampton liverpool đá vòng 8 đội,thể thao
https://tuoitre.vn/hlv-truong-viet-hoang-5-phut-cuoi-tran-toi-khong-dam-xem-nua-20201108205012753.htm,"hlv trương việt hoàng: '5 phút cuôi trận, tôi không dám xem nữa'","tto - phát biểu sau khi đưa clb viettel vô địch v-league 2020 diễn ra tối 8-11 trên sân thống nhất, hlv trương việt hoàng cho biết anh rất vui và hạnh phúc.",diễn_tả cảm_xúc lắm tận_hưởng niềm vui vô_địch 2016 chạm chức vô_địch đội hải_phòng clb hà nội thua hiệu_số chức vô_địch xứng_đáng nỗ_lực toàn đội gởi hâm_mộ cầu_thủ thi_đấu hết_sức trả_lời câu cầu_thủ áp_lực trận đấu quyết_định vô_địch clb sài_gòn hlv trương việt hoàng toàn đội chẳng chút áp_lực trận đấu cầu_thủ tự_tin thoai mái tâm_lý buôi tập hôm 7 11 diễn thoai mái họp đấu_pháp trận sẵn_sàng đường chiến_thắng vô_địch hlv trương việt hoàng tiết_lộ hơi chút tâm_lý hiệp hai cầu_thủ viettel thi_đấu hơi chệch_choạc may_mắn ổn viettel vô_địch cảm_giác vô_địch v league 2020 làm_việc viettel hlv trương việt hoàng cảm_xúc vô_địch v league tư_cách cầu_thủ thể công 22 hẳn hlv 5 phút cuôi trận dám theo_dõi diễn_biến sân vô_địch quốc_gia tư_cách cầu_thủ hlv trẻ danh_hiệu vinh_dự cuộc_đời vinh_dự nghề hlv giải_thích lối viettel hẳn giai_đoạn 2 hlv trương việt hoàng giành chiến_thắng ban_đầu viettel thi_đấu hoa_mỹ hài_lòng kết_quả ý_muốn cầu_thủ lối đá đẹp hiệu_quả lối khoa_học thành_tích chờ đối_phương sai_sót đấy 5 trận viettel thắng 1 0 đối_phương đá lưới kết_liễu trận đấu giành chiến_thắng lý_giải cđv viettel đông_đảo sân thống_nhất hlv trương việt hoàng gởi cđv hôm_nay 8 11 cđv viettel biến khán_đài sân thống_nhất thành sân_nhà anh_em hạnh_phúc đi thi_đấu sân_khách khán_giả đông cảm_giác tuyệt_vời tiếp_sức giành vô_địch suy_nghĩ thể công trở_lại thay_vì viettel hlv trương việt hoàng quyết_định quốc_phòng tài_trợ viettel ủng_hộ toàn đội thành_công hôm_nay hlv trương việt hoàng đại_diện việt nam tham_dự đấu_trường khắc_nghiệp afc champions league 2021 viettel nỗ_lực hình_ảnh bóng_đá nước_nhà,thể thao
https://tuoitre.vn/chau-a-mong-cho-my-xoay-truc-tro-lai-2020110820594919.htm,châu á mong chờ mỹ 'xoay trục' trở lại,"tto - các lãnh đạo châu á từ singapore, ấn độ, nhật bản đến malaysia, indonesia đã lên tiếng chúc mừng ông joe biden thắng bầu cử mỹ. theo giới phân tích, khu vực này kỳ vọng chính quyền mới ở mỹ sẽ trở lại chính sách 'xoay trục' sang châu á.",thủ_tướng singapore lý hiển long lãnh_đạo châu_á lên_tiếng chúc_mừng ứng_viên tổng_thống đảng dân_chủ mỹ niềm tầm lãnh_đạo trông_chờ lãnh_đạo toàn_cầu mỹ chính_quyền thách_thức thế_giới đối_mặt khủng_hoảng tức_thời đại_dịch covid 19 đài channel news asia 8 11 thư lý gửi biden thủ_tướng ấn độ narendra modi chúc_mừng chiến_thắng ngoạn_mục biden mong_chờ làm_việc chặt_chẽ trở_lại quan_hệ ấn mỹ tầm modi viết mạng xã_hội twitter 8 11 tân thủ_tướng nhật yoshihide suga chúc_mừng biden twitter bày_tỏ hi_vọng củng_cố quan_hệ đồng_minh mỹ nhật hòa_bình tự_do thịnh_vượng khu_vực ấn độ thái_bình_dương quốc_gia đông nam gửi chúc_mừng biden ngoai singapore malaysia indonesia thủ_tướng malaysia muhyiddin yassin thể_hiện kỳ_vọng vai_trò biden trường quốc_tế tổng_thống indonesia joko widodo bầu_cử mỹ phản_ánh hi_vọng dân_chủ lãnh_đạo khắp châu_á rõ_ràng hi_vọng chính_quyền washington trở_lại xoay trục châu_á vốn trung_tâm chính_sách ngoai giao thời tổng_thống obama david adelman cựu đại_sứ mỹ singapore nhận_định tờ south china morning post adelman châu kỳ_vọng mỹ nhanh_chóng trở_lại họp khu_vực ưu_tiên thời tổng_thống donald trump khả_năng mỹ chính_quyền thời biden chính_sách ngoai giao đầu cấp_thiết giải_quyết dịch covid 19,thế giới
https://tuoitre.vn/campuchia-tang-muc-phong-dich-covid-19-thu-tuong-hun-sen-tu-cach-ly-20201108203303495.htm,"campuchia tăng mức phòng dịch covid-19, thủ tướng hun sen tự cách ly","tto - chính quyền campuchia ngày 8-11 quyết định đóng cửa lại các cơ sở giải trí, văn hóa để chống dịch covid-19. trong khi đó, thủ tướng hun sen và nhiều quan chức cũng đang tự cách ly.",bộ_trưởng giáo_dục thanh_niên thể_thao hang chuon naron đóng_cửa trường_học thủ_đô phnom penh tỉnh kandal nam 2 tuần cơ_sở giáo_dục dạy trực_tuyến ngoai sân_vận_động trung_tâm olympic phnom penh đóng_cửa huấn_luyện_viên dương_tính covid 19 7 11 campuchia ghi_nhận 295 ca mắc covid 19 288 bệnh 7 điều_trị 8 11 ngoai giao campuchia thông_báo thủ_tướng hun sen cách_ly dự hội_nghị thượng_đỉnh asean 37 thủ_tướng hun sen phó_thủ_tướng prak sokhonn tiếc thông_báo lãnh_đạo đồng_cấp vắng_mặt sự_kiện cách_ly 14 quy_định an_toàn quốc_gia chống covid 19 thông_báo phó_thủ_tướng aun pornmoniroth thay hun sen dự hội_nghị 12 15 11 tân hoa xã hun sen cách_ly 4 11 ngoai trưởng hungary peter szijjarto szijjarto xét_nghiệm dương_tính covid 19 rời campuchia thái lan chuyến công_du châu_á hun sen vợ bun rany nhân_viên tổng_cộng 18 trải 3 đợt xét_nghiệm covid 19,thế giới
https://tuoitre.vn/voi-nhung-nguoi-ung-ho-ong-trump-van-la-vua-cua-dang-cong-hoa-20201108192440656.htm,"với những người ủng hộ, ông trump vẫn là 'vua' của đảng cộng hòa","tto - kể cả khi tổng thống trump thất cử, chủ nghĩa trump và chính sách ""nước mỹ trước hết"" vẫn sẽ là kim chỉ nam của đảng cộng hòa ít nhất tới cuộc bầu cử năm 2024. ông trump vẫn sẽ duy trì được tiếng nói ảnh hưởng trong đảng nếu ông muốn.",laura ingraham dẫn_chương_trình đài fox news hôm 6 11 nêu nhận_định suy_nghĩ mỹ tổng_thống trump nhân_vật trung_tâm chính_trường đảng cộng hòa thắng nhiệm_kỳ hai sức ảnh_hưởng phiếu bầuquả sức ảnh_hưởng trump phủ_nhận 70 triệu phiếu bầu phổ_thông trump ứng_viên tổng_thống phiếu_bầu hai lịch_sử mỹ tổng_thống da_màu barack obama nội_bộ cộng hòa khảo_sát tỉ_lệ ủng_hộ liên_tục dần 4 mốc 90 tỉ_lệ ủng_hộ mơ_ước con_số thách_thức ứng_viên joe biden truyền_thông mỹ tuyên_bố tổng_thống đắc_cử đối_mặt chính_thức trắng giải_quyết đại_dịch covid 19 biden xoay_xở 48 cử_tri mỹ bầu trump trái suy_tính phát_ngôn chủng_tộc chính_sách nhập_cư cứng_rắn trump mất_lòng tỉ_lệ cử_tri da đen cử_tri tiếng tây ban nha bầu 2016 tờ new york times cảnh_báo tổng_thống nhiệm_kỳ tỉ_lệ ủng_hộ trump cho_phép duy_trì ảnh_hưởng rời trắng trump tác_động nghị_sĩ cộng hòa_gây chương_trình nghị_sự biden vua đảng cộng hòatờ báo vẽ viễn_cảnh trump lãnh_đạo đảng cộng hòa khu nghỉ_dưỡng sân golf nườm_nượp tới_lui mong hậu_thuẫn fox news dẫn_chương_trình ingraham gật_gù viễn_cảnh đường nhiệm_kỳ hai trump nghĩa kết_thúc mỹ trên_hết vai_trò dẫn_dắt ngược khởi_đầu trump thành vua đảng cộng hòa 2022 bầu_cử kỳ 2024 bầu_cử tổng_thống chính_trị_gia cộng hòa_biết anh_hùng chính_trị hàng chục triệu mỹ thừa_hưởng ông_bà ingraham nêu quan_điểm cộng hòa carlos curbelo cựu nghị_sĩ bang florida di_sản trump quét_sạch rời trắng cố_gắng sao_chép trump lãnh thất_bại sức ảnh_hưởng trump lụi tàn vết sẹo lồi giai_đoạn biến_động lịch_sử mỹ biến phân_tích tờ the atlantic thượng_nghị_sĩ josh hawley lá_cờ đầu duy_trì chủ_nghĩa_trump quốc_hội thượng_nghị_sĩ mitt romney bang utah đóng vai_trò đảng cộng hòa trở_lại đường_hướng cũ suy_đoán quan_chức mỹ romney đề_nghị chức chính_quyền biden ghét cố_chấp nguyên_nhân chán_ghét bộ_phận đảng_viên cộng hòa phân_tích tờ báo ủng_hộ dân_chủ sự_cố_chấp trump đương_kim tổng_thống chấp_nhận thua tuyên_bố kết_quả chính_thức cuôi quyết_định lá phiếu hợp_pháp truyền_thông kề_cận trump hành_động hai cnn con_rể trump cố_vấn trắng jared kushner khuyên vợ chấp_nhận kết_quả thay_vì kiện_cáo sức ảnh_hưởng trump đảng cộng hòa suy_yếu hình_ảnh bậc quân_tử dẫn_chương_trình ingraham ủng_hộ trump chính_sách mỹ thay sự_cố_chấp thành donald trump trên_hết di_sản tổng_thống trump trở_nên đất_nước tiến tình_yêu tôn_trọng ủng_hộ phát_triển mạnh_mẽ biến_di_sản ý_nghĩa lịch_sử,thế giới
https://tuoitre.vn/xe-u-oat-cho-doan-khach-da-nang-lao-xuong-vuc-3-nguoi-chet-20201108200712821.htm,"xe u oát chở đoàn khách đà nẵng lao xuống vực, 3 người chết","tto - chiếc xe u oát chở đoàn khách du lịch đến từ đà nẵng chạy trên đoạn đường quanh co, có độ dốc lớn thuộc địa phận thôn bản mồ (hà giang) thì bất ngờ lao xuống vực sâu 100m khiến 3 người chết, 4 người bị thương.",thông_tin cơ_quan_chức_năng tỉnh hà giang vụ tai_nạn xảy 10 h30 trưa 8 11 thôn mồ thị_trấn đồng_văn huyện đồng_văn xe u oát biển kiểm_soát 23 a 071 95 chở 7 1 lái_xe 6 du_lịch đi hướng thị_trấn đồng_văn thôn mồ đi đoạn đường liên thôn quanh_co độ dốc đi sông nho_quế địa_phận thôn_bản mồ xe lao vực sâu 100 m vụ tai_nạn 3 chết tại_chỗ nguyễn_thị_hoai thương 47 tuôi nguyễn_thị_minh tuyết 58 tuôi nguyễn_thị_phương dung 50 tuôi trú thành_phố đà nẵng 4 bị_thương trần nhãn triết 62 tuôi trần công thịnh 26 tuôi nguyễn_đăng 22 tuôi trú thành_phố đà nẵng lái_xe tạm_trú thị_trấn đồng_văn huyện đồng_văn tỉnh hà giang thông_tin hiện lái_xe bị_thương mổ cấp_cứu 3 bị_thương gãy chân báo c08 công_an cử tổ công_tác hiện_trường phối_hợp công_an hà giang nhanh_chóng có_mặt hiện_trường bị_thương bệnh_viện đa_khoa huyện đồng_văn cấp_cứu cơ_quan công_an tổ_chức điều_tra nguyên_nhân vụ tai_nạn mẫu máu xét_nghiệm cồn ma_túy lái xe,thời sự
https://tuoitre.vn/cap-vo-chong-dung-phai-nhom-xe-do-vo-thiet-mang-chong-nhap-vien-2020110819445554.htm,"cặp vợ chồng đụng phải nhóm xe 'độ', vợ thiệt mạng, chồng nhập viện",tto - vụ tai nạn nghiêm trọng do nhóm thanh niên đi xe “độ” tông nhau với xe chở một cặp vợ chồng làm người phụ nữ tử vong tại chỗ và hai người khác nguy kịch.,8 11 công_an tp thủ dầu_một tỉnh bình_dương khám_nghiệm hiện_trường vụ tai_nạn nghiêm_trọng thanh_niên đi xe độ tông phụ_nữ chết tại_chỗ hai nguy_kịch thông_tin ban_đầu vụ tai_nạn xảy 10 h 8 11 giao_lộ đường huỳnh văn lũy nguyễn_văn_linh phường phú tân tp thủ dầu nhân_chứng thanh_niên chạy xe tốc_độ đường huỳnh văn lũy hướng bình_dương bình_phước thanh_niên lái xe độ phụ_tùng gắn biển phóng tông xe_máy cặp vợ_chồng quê kiên giang băng ngã tư cú tông phụ_nữ rớt xuống_đường tử_vong tại_chỗ chồng nam thanh_niên bị_thương đi cấp_cứu công_an tp thủ dầu nguyên_nhân vụ tai_nạn dấu_hiệu đi xe tốc_độ dấu_hiệu đua xe thanh_niên,thời sự
https://tuoitre.vn/cau-thu-ha-noi-buon-ba-roi-san-cam-pha-2020110819590975.htm,cầu thủ hà nội buồn bã rời sân cẩm phả,"tto- cầu thủ và ban huấn luyện clb hà nội cho biết họ rất buồn bã vì không thể bảo vệ thành công chức vô địch v-league 2020. sau khi nhận hcb, đội bóng thủ đô nhanh chóng rời sân cẩm phả (quảng ninh).",kỷ_luật cấm_chỉ_đạo hlv trưởng clb hà nội chu_đình nghiêm nhiệm_vụ trận đấu than quảng_ninh tối 8 11 trợ_lý hlv nguyễn_công_tuấn thay nghiêm chỉ_đạo trận đấu nguyễn_công_tuấn tham_gia họp_báo trận đấu phát_biểu họp_báo trợ_lý hlv nguyễn_công_tuấn gửi cầu_thủ hà_nội nỗ_lực chiến_đấu giây_phút cuôi mùa giải clb hà nội tưởng_chừng cầu_thủ chứng_tỏ bản_lĩnh khát_vọng vòng đấu cuôi v league tuấn tâm_trạng cầu_thủ hà nội buồn mục_tiêu clb vô_địch v league hành_trình đi giành siêu cúp cúp quốc_gia v league vòng cuôi xác_định clb vô_địch giải mặc_dù clb hà_nội đích v league trọn_vẹn chấp_nhận vô_địch v league tuấn gửi chúc_mừng clb viettel xứng_đáng chức vô_địch hi_vọng clb viettel đại_diện bóng_đá việt nam giành thành_tích đấu_trường châu_á mùa giải 2021 trợ_lý hlv nguyễn_công_tuấn hai cầu_thủ đình trọng sân tập_luyện tín_hiệu vui đội bóng_thủ_đô cầu_thủ trụ_cột chấn_thương cầu_thủ kỳ_cựu tấn_tài trường nguyễn_công_tuấn cầu_thủ nổi_tiếng đầu_quân hà nội cầu_thủ hòa_đồng lối clb clb hà_nội ghi_nhận nỗ_lực trường tấn_tài hi_vọng làm_việc hai cầu_thủ mùa giải 2021,thể thao
https://tuoitre.vn/thai-lan-nguoi-bieu-tinh-dang-thu-cho-nha-vua-bi-xit-voi-rong-20201108193745634.htm,thái lan: người biểu tình dâng thư cho nhà vua bị xịt vòi rồng,"tto - xuống đường trở lại ngày hôm nay ở bangkok, người biểu tình thái lan mang theo bức thư gửi nhà vua, yêu cầu cải cách hoàng gia và loai bỏ sự tham gia của quân đội vào chính trị.",viết lá thư nhà_vua vajiralongkorn free youth tổ_chức biểu_tình nỗ_lực gửi thông_điệp hoàng_gia tuần phát_biểu biểu_tình nhà_vua vajiralongkorn yêu dân thái lan vùng_đất thỏa_hiệp tờ south china morning post biểu_tình cải_cách hoàng_gia quyền_lực thái lan hiến_pháp dân_chủ chấm_dứt cầm_quyền thủ_tướng prayuth chan o cha_ông prayuth tướng_lĩnh quân_đội nắm quyền thủ_tướng thái lan 6 thủ_tướng thái lan bác_bỏ chức kềm_chế vũ_lực biểu_tình dân thái cải_tổ hoàng_gia lật_đổ tattep ruangprapaikitseree lãnh_đạo free youth 8 11 thành_viên phong_trào áo_vàng xuống_đường tuần_hành ủng_hộ hoàng_gia sỉ_nhục chỉ_trích nhà_vua hoàng_gia tù chốn dung_thân hoạt_động srisuwan janya phát_biểu cứng_rắn,thế giới
https://tuoitre.vn/ky-luat-hieu-truong-truong-tieu-hoc-thu-nhieu-loai-phi-khong-dung-quy-dinh-20201108184856526.htm,kỷ luật hiệu trưởng trường tiểu học thu nhiều loai phí không đúng quy định,"tto - chỉ đạo thu quá nhiều loai phí không đúng quy định, hiệu trưởng trường tiểu học thị trấn tân hưng nhận hình thức kỷ luật cảnh cáo.",8 11 ubnd huyện tân_hưng long an công_khai quyết_định kỷ_luật hình_thức cảnh_cáo nguyễn_thị_hồng hiệu_trưởng trường tiểu_học thị_trấn tân_hưng viên_chức quản_lý hoàn_thành nhiệm_vụ quản_lý điều_hành quy_định phân_công chính_đáng hồng xác_định chỉ_đạo đóng khoản tiền phí rõ_ràng sai quy_định đầu năm_học 2020 2021 thu tiền nộp ban đại_diện cha_mẹ học_sinh 800_000 đồnglớpnăm thuê quét rác xung_quanh trường vỉa_hè khu vệ_sinh 150_000 đồnglớptháng đề_nghị phụ_huynh đóng 5_000 đồng_học_sinh năm_học mua phân_bón kiểng xanh hóa trường_học ủng_hộ thư_viện 5_000 đồng_học_sinh năm_học công_trình măng_non huyện tỉnh đóng 4_000 đồng_học_sinh năm_học ngoai hồng giới_thiệu giáo_viên chủ_nhiệm lớp cộng_tác_viên thu bảo_hiểm tự_nguyện tiền 100_000 đồng_học_sinh giáo_viên thu hưởng 10 tổng tiền thu đồng_phục học_sinh nhà_trường hợp_đồng cơ_sở may phân_công người_thân hiệu_trưởng phụ_trách hưởng 5,giáo dục
https://tuoitre.vn/hang-hieu-nike-levi-s-ck-giam-gia-re-den-thay-thuong-20201108153927349.htm,"hàng hiệu nike, levi's, ck giảm giá rẻ đến... thấy thương","tto - quần áo, giày dép, túi xách, kính mắt... hàng hiệu nike, levi's, mango, calvin klein... đang được đổ đống, bán giảm giá đến 90%. nhiều khách hàng tại tp.hcm rồng rắn kéo tới các khách sạn, trung tâm thương mại săn hàng hiệu giá bèo.",mùa mua_sắm cuôi rộn_ràng hàng_loạt sự_kiện khuyến_mãi dồn_dập tổ_chức ghi_nhận khách_sạn tân_sơn phú nhuận hàng ngàn lượt rồng_rắn kéo chen_lấn mua_sắm hàng ngàn sản_phẩm quần_áo dày dép túi_xách kính mắt thương_hiệu hàng_đầu nike levi s mango sunnies studios french connection calvin klein dune london fitflop parfois ovs mothercare banana republic gap old navy giảm_giá 50 90 chương_trình kéo_dài 9 11 khu_vực nhãn hàng levi s loai quần_áo jeans áo_thun áo_khoác nam_nữ đổ đống loai quần jeans giá gốc 1 200_000 đồng 2 200_000 đồng 399_000 đồng 499_000 đồng 699_000 đồng ngoai thương_hiệu áp_dụng mua 2 tặng 1 cầm 3 quần jeans nguyễn_thanh_dương 31 tuôi ngụ q phú nhuận bà_xã mua 3 quần jeans giá gốc 6 triệu giảm_giá 1 4 triệu rẻ thương_hiệu mango quần_áo nữ sản_phẩm bày giá loai váy_áo nữ 139_000 đồng 199_000 đồng cạnh đồ người_lớn giảm_giá quần_áo giày_dép đồ_chơi trẻ_em trung_tâm thương_mại tp hcm takashimaya aeon vincom giảm_giá thương_hiệu loai nước_hoa bvlgari narciso rodriguez marc jacobs giảm_giá 50 ngoai cửa_hàng rục_rịch áp_dụng chính_sách giảm_giá độc_thân 11 11 hình_thức mua online offline chuyên_gia cẩn_trọng mua_sắm giảm_giá uy_tín mặt_hàng nhãn_hiệu ngoai kẻo mua hàng_không nguồn_gốc hình_ảnh khách_hàng săn hàng_hiệu giá bèo mùa cuôi,kinh doanh
